chunkId	rows
134049	1016
137756	1016
138775	1016
139439	1016
140810	1016
141476	1016
141684	1016
141691	1016
142858	1016
144204	1016
146581	1016
150656	1016
84427	1016
89688	1016
93269	1016
93775	1016
94629	1016
101957	1016
101960	1016
111821	1016
112988	1016
116256	1016
117618	1016
119953	1016
120049	1016
44238	1016
45589	1016
45595	1016
46272	1016
47623	1016
47649	1016
47651	1016
51746	1016
53789	1016
58561	1016
60597	1016
65113	1016
65366	1016
73304	1016
76035	1016
77402	1016
78302	1016
44228	1017
44231	1017
47656	1017
48322	1017
59634	1017
59915	1017
60320	1017
74903	1017
76262	1017
77617	1017
78084	1017
120333	1017
121697	1017
121823	1017
123739	1017
125511	1017
126190	1017
126847	1017
128226	1017
128783	1017
130959	1017
131921	1017
134897	1017
140105	1017
143185	1017
143192	1017
156752	1017
161365	1017
174256	1017
177762	1017
180473	1017
189949	1017
202787	1017
204109	1017
204130	1017
205461	1017
206170	1017
206838	1017
210212	1017
80826	1017
85786	1017
86277	1017
89689	1017
92592	1017
95822	1017
103470	1017
105511	1017
109126	1017
112172	1017
113215	1017
115926	1017
119652	1017
119654	1017
85108	1018
87827	1018
91055	1018
91734	1018
95826	1018
96508	1018
100592	1018
105510	1018
106045	1018
106193	1018
109111	1018
109590	1018
112854	1018
113166	1018
115025	1018
115026	1018
116647	1018
117247	1018
117752	1018
117920	1018
119958	1018
127424	1018
130960	1018
132316	1018
133364	1018
135323	1018
136009	1018
136687	1018
138425	1018
139436	1018
140111	1018
140114	1018
140475	1018
140805	1018
142365	1018
158108	1018
45588	1018
45597	1018
55089	1018
61684	1018
62374	1018
65285	1018
67411	1018
76256	1018
79454	1018
164217	1018
165573	1018
184530	1018
193251	1018
193328	1018
194604	1018
196644	1018
200028	1018
209546	1018
173021	1019
176287	1019
176407	1019
185204	1019
191889	1019
197318	1019
199415	1019
204101	1019
207518	1019
210895	1019
121407	1019
121996	1019
122082	1019
124828	1019
126189	1019
126468	1019
126469	1019
126749	1019
127426	1019
128193	1019
128873	1019
129864	1019
131505	1019
132687	1019
140814	1019
141471	1019
142159	1019
142176	1019
142846	1019
145221	1019
146434	1019
149151	1019
151327	1019
157295	1019
161363	1019
83546	1019
88512	1019
92591	1019
93273	1019
94461	1019
97352	1019
111172	1019
111819	1019
111836	1019
111838	1019
115950	1019
116257	1019
44905	1019
48971	1019
49018	1019
50328	1019
50333	1019
52370	1019
53721	1019
57875	1019
59635	1019
45592	1020
45599	1020
48294	1020
49687	1020
50327	1020
61008	1020
63747	1020
68771	1020
71500	1020
74671	1020
120729	1020
122784	1020
125478	1020
126069	1020
126195	1020
126581	1020
126867	1020
127823	1020
128105	1020
129182	1020
132997	1020
135392	1020
136017	1020
139046	1020
140126	1020
140803	1020
142513	1020
142830	1020
142841	1020
150511	1020
153361	1020
163540	1020
174934	1020
176289	1020
179007	1020
184533	1020
187147	1020
194605	1020
195970	1020
196641	1020
198061	1020
202785	1020
204112	1020
204783	1020
206139	1020
209534	1020
80338	1020
85107	1020
93782	1020
94463	1020
98548	1020
98555	1020
99391	1020
101274	1020
106040	1020
107077	1020
109128	1020
111142	1020
115572	1020
117743	1020
118699	1020
119106	1020
87645	1021
88420	1021
88509	1021
89684	1021
95991	1021
96511	1021
98034	1021
99909	1021
106043	1021
106727	1021
111823	1021
112848	1021
114896	1021
117072	1021
117332	1021
118423	1021
122765	1021
123052	1021
123443	1021
132317	1021
136071	1021
136396	1021
138056	1021
142843	1021
143520	1021
144399	1021
144546	1021
145897	1021
156619	1021
44917	1021
45593	1021
46288	1021
50379	1021
52801	1021
56441	1021
58559	1021
60317	1021
61282	1021
64012	1021
65367	1021
66475	1021
67408	1021
68770	1021
73540	1021
162855	1021
166792	1021
166795	1021
187236	1021
202741	1021
204143	1021
206163	1021
207510	1021
208856	1021
162726	1022
164210	1022
164219	1022
170997	1022
175611	1022
177649	1022
193249	1022
195360	1022
198063	1022
211568	1022
120335	1022
120467	1022
121147	1022
121317	1022
123353	1022
125503	1022
125506	1022
125509	1022
126877	1022
127826	1022
127937	1022
135036	1022
135329	1022
136697	1022
138778	1022
140789	1022
141492	1022
142515	1022
143513	1022
144403	1022
158111	1022
159467	1022
80341	1022
84229	1022
106871	1022
111137	1022
111165	1022
115210	1022
118290	1022
119373	1022
119783	1022
43562	1022
49022	1022
53109	1022
57193	1022
62371	1022
73541	1022
42875	1023
43558	1023
49697	1023
49698	1023
50371	1023
66049	1023
72622	1023
76261	1023
76722	1023
121820	1023
122106	1023
122109	1023
123447	1023
123738	1023
124421	1023
127548	1023
130956	1023
134217	1023
136688	1023
140132	1023
141505	1023
143041	1023
144888	1023
153362	1023
156754	1023
157425	1023
162183	1023
165576	1023
172220	1023
176290	1023
187146	1023
189175	1023
189180	1023
192570	1023
192654	1023
193243	1023
194602	1023
200026	1023
200084	1023
203420	1023
204102	1023
210208	1023
81024	1023
81706	1023
84232	1023
85791	1023
89003	1023
97865	1023
100069	1023
111809	1023
111818	1023
117064	1023
118973	1023
118978	1023
119656	1023
82387	1024
82873	1024
84913	1024
95824	1024
97366	1024
98029	1024
100752	1024
108437	1024
110515	1024
110810	1024
112495	1024
112855	1024
113851	1024
117241	1024
120042	1024
120334	1024
121398	1024
121997	1024
122092	1024
124794	1024
125486	1024
126197	1024
128206	1024
128502	1024
129978	1024
131499	1024
132692	1024
132859	1024
133287	1024
133372	1024
136695	1024
138111	1024
140785	1024
142840	1024
145902	1024
150508	1024
152683	1024
44224	1024
48297	1024
48303	1024
48325	1024
51062	1024
51064	1024
53788	1024
57591	1024
58558	1024
60999	1024
66477	1024
68091	1024
72177	1024
162044	1024
164757	1024
167601	1024
168148	1024
173702	1024
181041	1024
183182	1024
186561	1024
188594	1024
206820	1024
206842	1024
208196	1024
208857	1024
210887	1024
162860	1025
168962	1025
172343	1025
175058	1025
176968	1025
179120	1025
181715	1025
187243	1025
187820	1025
187916	1025
193331	1025
210888	1025
120741	1025
121696	1025
121994	1025
127143	1025
129865	1025
130952	1025
132003	1025
135330	1025
136758	1025
139421	1025
141833	1025
142155	1025
143190	1025
145569	1025
151869	1025
94467	1025
96672	1025
110479	1025
114893	1025
115205	1025
115951	1025
115954	1025
117336	1025
117753	1025
117917	1025
118009	1025
118295	1025
119657	1025
120053	1025
44239	1025
49012	1025
58275	1025
61692	1025
74904	1025
44220	1026
46289	1026
50347	1026
53047	1026
60315	1026
60606	1026
63738	1026
64693	1026
72174	1026
72859	1026
78300	1026
124125	1026
124413	1026
132677	1026
133359	1026
136074	1026
138046	1026
138112	1026
140146	1026
141009	1026
142181	1026
143178	1026
145563	1026
160146	1026
164214	1026
176405	1026
178444	1026
179797	1026
182504	1026
192568	1026
193927	1026
196035	1026
200760	1026
206813	1026
206825	1026
209532	1026
85789	1026
92416	1026
93274	1026
101955	1026
106191	1026
107550	1026
108232	1026
109774	1026
115267	1026
117921	1026
118301	1026
81029	1027
94634	1027
101432	1027
109816	1027
110133	1027
110459	1027
111168	1027
111175	1027
112857	1027
113534	1027
113721	1027
115953	1027
116560	1027
117328	1027
117331	1027
118014	1027
119374	1027
121417	1027
123471	1027
124036	1027
125518	1027
126844	1027
127422	1027
127557	1027
129592	1027
132318	1027
133667	1027
135324	1027
137074	1027
140116	1027
143865	1027
145077	1027
145226	1027
150652	1027
158791	1027
45598	1027
46273	1027
46279	1027
46939	1027
47631	1027
52428	1027
57587	1027
66056	1027
72182	1027
76937	1027
166928	1027
171670	1027
174933	1027
189270	1027
197387	1027
200095	1027
204774	1027
207495	1027
207521	1027
207523	1027
208869	1027
209548	1027
164895	1028
166927	1028
170316	1028
181154	1028
189867	1028
193242	1028
193245	1028
194682	1028
195347	1028
195359	1028
204788	1028
120337	1028
121312	1028
122673	1028
124124	1028
124709	1028
124804	1028
126870	1028
131901	1028
132580	1028
132998	1028
133361	1028
134039	1028
134724	1028
140147	1028
141013	1028
143525	1028
144407	1028
149297	1028
151190	1028
152682	1028
157294	1028
157297	1028
157439	1028
81503	1028
81702	1028
98554	1028
109103	1028
109447	1028
109780	1028
111487	1028
112856	1028
113910	1028
117330	1028
118299	1028
118424	1028
118599	1028
118975	1028
119376	1028
44219	1028
46263	1028
49699	1028
53486	1028
56216	1028
61001	1028
61966	1028
62370	1028
63329	1028
68094	1028
68523	1028
78298	1028
42872	1029
44909	1029
44912	1029
52365	1029
52423	1029
57194	1029
60322	1029
62645	1029
120726	1029
123446	1029
126068	1029
129202	1029
131219	1029
131221	1029
132601	1029
139116	1029
139452	1029
141685	1029
143049	1029
143532	1029
144208	1029
144213	1029
145078	1029
147252	1029
166115	1029
168151	1029
170315	1029
172897	1029
177644	1029
181718	1029
186463	1029
187143	1029
202739	1029
206171	1029
206843	1029
207491	1029
80817	1029
81497	1029
86469	1029
87646	1029
95140	1029
97187	1029
107763	1029
107764	1029
108767	1029
109787	1029
111486	1029
114214	1029
114215	1029
114580	1029
115706	1029
115888	1029
116248	1029
116635	1029
120037	1029
80134	1030
83549	1030
83747	1030
99911	1030
99914	1030
103471	1030
107083	1030
109123	1030
111131	1030
117316	1030
118603	1030
118698	1030
118979	1030
119100	1030
119276	1030
119372	1030
120056	1030
120462	1030
120722	1030
120738	1030
122112	1030
123445	1030
124133	1030
127555	1030
128622	1030
130278	1030
132856	1030
134895	1030
137076	1030
141152	1030
144883	1030
146923	1030
148472	1030
150655	1030
151188	1030
155396	1030
157974	1030
158105	1030
45580	1030
48972	1030
50372	1030
53487	1030
54409	1030
55536	1030
76037	1030
167603	1030
171541	1030
181152	1030
191300	1030
199352	1030
205493	1030
205495	1030
206138	1030
208192	1030
210205	1030
174381	1031
176969	1031
177646	1031
178446	1031
200707	1031
206153	1031
208171	1031
208850	1031
208854	1031
209531	1031
209533	1031
122095	1031
122378	1031
122778	1031
123055	1031
123737	1031
126458	1031
129596	1031
132177	1031
132315	1031
134896	1031
136935	1031
137374	1031
138118	1031
140103	1031
144199	1031
144879	1031
151335	1031
155936	1031
157971	1031
158103	1031
158107	1031
158652	1031
81500	1031
83545	1031
93268	1031
95141	1031
97346	1031
99917	1031
100748	1031
101433	1031
102638	1031
104153	1031
104683	1031
107744	1031
107760	1031
110460	1031
110808	1031
111862	1031
115565	1031
118684	1031
45606	1031
46292	1031
49021	1031
49647	1031
53040	1031
53113	1031
55540	1031
56220	1031
56515	1031
67410	1031
67413	1031
72621	1031
45572	1032
46940	1032
49691	1032
51056	1032
53781	1032
55836	1032
59918	1032
65364	1032
65792	1032
70817	1032
121408	1032
121989	1032
122376	1032
125487	1032
126869	1032
127138	1032
127828	1032
129594	1032
129599	1032
129854	1032
129980	1032
130142	1032
134343	1032
137071	1032
139802	1032
143186	1032
143523	1032
143866	1032
144186	1032
144196	1032
145568	1032
149971	1032
156755	1032
159468	1032
167608	1032
168149	1032
180472	1032
189177	1032
197384	1032
198674	1032
202793	1032
203465	1032
209541	1032
91739	1032
92414	1032
97868	1032
99229	1032
100071	1032
106725	1032
108430	1032
108441	1032
108766	1032
111139	1032
111178	1032
111181	1032
113674	1032
115271	1032
116252	1032
116631	1032
117069	1032
117237	1032
117613	1032
118701	1032
119380	1032
120032	1032
94632	1033
95311	1033
100585	1033
105361	1033
106390	1033
106726	1033
109108	1033
110456	1033
111489	1033
112499	1033
113218	1033
115206	1033
115709	1033
116392	1033
118694	1033
119787	1033
120744	1033
124154	1033
126187	1033
128500	1033
130950	1033
135332	1033
138789	1033
140125	1033
140807	1033
141147	1033
141484	1033
146433	1033
149149	1033
151333	1033
160150	1033
44223	1033
44914	1033
47606	1033
48292	1033
56513	1033
58954	1033
59244	1033
61965	1033
67158	1033
75355	1033
168831	1033
169637	1033
173025	1033
174254	1033
175061	1033
177088	1033
179793	1033
186564	1033
187822	1033
190625	1033
195283	1033
201441	1033
204145	1033
205454	1033
206849	1033
210884	1033
166111	1034
176967	1034
200024	1034
208849	1034
122079	1034
125096	1034
129203	1034
131218	1034
133281	1034
136398	1034
137611	1034
138437	1034
141462	1034
142151	1034
142167	1034
143526	1034
148623	1034
151328	1034
160010	1034
82388	1034
83064	1034
83544	1034
84919	1034
85106	1034
85792	1034
86957	1034
89001	1034
91913	1034
97864	1034
101952	1034
101963	1034
102793	1034
106397	1034
109119	1034
109124	1034
111812	1034
113896	1034
114610	1034
116648	1034
46951	1034
50384	1034
54460	1034
58956	1034
61962	1034
64008	1034
66047	1034
66474	1034
70134	1034
73991	1034
76260	1034
78986	1034
42201	1035
42873	1035
46934	1035
48998	1035
50381	1035
53102	1035
54408	1035
55084	1035
56508	1035
61005	1035
64690	1035
74901	1035
120724	1035
121404	1035
122102	1035
122789	1035
123456	1035
127146	1035
128523	1035
129302	1035
130533	1035
130541	1035
135395	1035
135722	1035
136005	1035
141688	1035
142163	1035
143510	1035
143534	1035
144198	1035
145903	1035
147941	1035
156075	1035
157296	1035
160687	1035
170861	1035
175055	1035
175735	1035
178326	1035
181826	1035
194003	1035
194603	1035
199350	1035
201443	1035
206174	1035
210214	1035
210215	1035
90367	1035
91728	1035
98030	1035
106396	1035
107063	1035
107754	1035
108234	1035
109090	1035
109131	1035
109810	1035
111803	1035
112301	1035
112534	1035
112540	1035
113897	1035
115574	1035
117990	1035
118008	1035
87641	1036
89004	1036
95316	1036
100595	1036
107767	1036
108233	1036
113172	1036
113899	1036
113901	1036
115264	1036
117340	1036
120468	1036
120742	1036
121422	1036
122098	1036
124412	1036
127553	1036
131217	1036
132178	1036
135034	1036
135331	1036
136400	1036
140471	1036
142853	1036
144894	1036
157976	1036
158788	1036
43553	1036
45601	1036
45604	1036
49644	1036
51688	1036
54400	1036
54851	1036
56226	1036
58551	1036
64691	1036
70571	1036
78985	1036
164218	1036
168153	1036
168829	1036
172218	1036
183752	1036
188593	1036
189272	1036
198675	1036
201384	1036
205450	1036
205452	1036
206167	1036
210892	1036
211572	1036
164759	1037
174252	1037
195966	1037
204819	1037
204822	1037
207502	1037
122785	1037
123470	1037
126067	1037
126845	1037
128787	1037
128914	1037
129600	1037
131902	1037
133362	1037
133675	1037
134044	1037
135400	1037
136075	1037
138059	1037
139795	1037
141480	1037
141483	1037
142161	1037
143518	1037
151332	1037
153359	1037
84231	1037
85600	1037
89868	1037
98711	1037
99388	1037
99389	1037
102795	1037
106046	1037
109122	1037
109778	1037
109797	1037
110492	1037
111805	1037
111814	1037
111825	1037
114206	1037
114585	1037
114885	1037
116637	1037
118004	1037
119658	1037
40824	1037
45585	1037
47618	1037
47648	1037
49700	1037
51693	1037
57874	1037
59640	1037
66052	1037
68773	1037
44896	1038
45602	1038
46949	1038
46970	1038
48332	1038
51010	1038
60603	1038
61967	1038
62642	1038
66733	1038
74898	1038
122077	1038
122104	1038
128233	1038
128911	1038
134356	1038
136008	1038
136689	1038
137436	1038
138101	1038
139112	1038
140472	1038
142170	1038
143188	1038
143519	1038
147943	1038
149979	1038
152685	1038
158793	1038
163534	1038
166926	1038
173028	1038
179121	1038
183854	1038
184535	1038
195286	1038
202743	1038
205458	1038
206128	1038
210889	1038
80347	1038
87830	1038
94636	1038
96500	1038
107745	1038
109097	1038
110462	1038
111860	1038
113214	1038
116558	1038
117320	1038
118293	1038
118689	1038
119785	1038
119795	1038
84430	1039
85595	1039
93096	1039
96497	1039
103313	1039
105722	1039
107735	1039
108421	1039
109817	1039
114354	1039
115258	1039
118427	1039
118977	1039
119655	1039
120721	1039
121424	1039
123466	1039
124149	1039
124827	1039
126577	1039
127941	1039
129855	1039
129880	1039
130276	1039
130820	1039
132579	1039
135038	1039
141831	1039
142153	1039
142833	1039
144189	1039
145076	1039
146589	1039
158654	1039
42874	1039
43538	1039
44918	1039
49696	1039
55153	1039
55831	1039
55838	1039
57198	1039
60324	1039
63052	1039
63333	1039
71496	1039
73989	1039
162721	1039
164888	1039
167604	1039
172342	1039
174253	1039
184531	1039
188496	1039
189856	1039
193928	1039
194679	1039
206176	1039
206823	1039
208188	1039
208194	1039
166113	1040
166116	1040
172222	1040
175053	1040
181157	1040
182509	1040
185786	1040
187817	1040
191975	1040
194600	1040
196710	1040
203421	1040
210883	1040
120725	1040
122503	1040
122674	1040
123058	1040
128496	1040
129588	1040
135718	1040
137438	1040
139652	1040
140107	1040
140474	1040
141010	1040
141481	1040
143528	1040
143547	1040
143720	1040
145567	1040
147945	1040
149978	1040
152681	1040
155937	1040
159330	1040
160824	1040
161371	1040
82868	1040
85594	1040
93955	1040
94635	1040
95147	1040
104684	1040
106403	1040
108428	1040
108765	1040
109105	1040
109785	1040
110458	1040
111816	1040
118673	1040
119378	1040
42862	1040
47609	1040
50329	1040
54465	1040
61004	1040
61682	1040
61969	1040
65375	1040
66053	1040
67340	1040
73986	1040
47650	1041
55154	1041
61689	1041
65370	1041
67159	1041
78306	1041
121146	1041
123054	1041
124156	1041
130540	1041
130821	1041
132694	1041
133259	1041
133538	1041
135338	1041
136759	1041
137077	1041
139425	1041
139471	1041
149973	1041
153360	1041
164079	1041
170862	1041
186465	1041
200086	1041
82186	1041
85590	1041
86276	1041
89189	1041
93951	1041
100587	1041
107074	1041
108431	1041
112170	1041
112544	1041
114591	1041
116254	1041
116629	1041
116935	1041
117619	1041
118434	1041
119951	1041
120064	1041
89191	1042
89685	1042
96005	1042
105725	1042
108086	1042
108439	1042
109114	1042
109120	1042
115887	1042
116634	1042
117345	1042
117750	1042
118426	1042
120048	1042
121421	1042
121825	1042
122668	1042
127942	1042
133360	1042
133968	1042
136018	1042
136076	1042
142837	1042
142845	1042
144400	1042
145551	1042
146578	1042
147792	1042
159462	1042
43540	1042
43551	1042
44225	1042
44908	1042
45582	1042
48970	1042
48978	1042
53790	1042
66732	1042
69888	1042
70136	1042
74224	1042
75583	1042
76718	1042
79455	1042
162043	1042
164080	1042
166253	1042
168287	1042
172349	1042
173575	1042
181828	1042
185212	1042
187144	1042
188498	1042
191890	1042
197386	1042
198064	1042
200023	1042
205456	1042
206819	1042
167602	1043
169504	1043
180360	1043
189274	1043
195357	1043
204778	1043
208195	1043
120336	1043
120464	1043
123184	1043
126196	1043
130141	1043
130530	1043
133285	1043
135333	1043
139651	1043
139791	1043
142150	1043
144881	1043
147113	1043
155402	1043
158655	1043
81504	1043
84230	1043
88321	1043
90372	1043
98033	1043
107752	1043
108440	1043
109107	1043
109110	1043
112165	1043
114530	1043
116395	1043
117997	1043
119363	1043
119784	1043
52368	1043
53045	1043
53107	1043
55152	1043
57199	1043
61688	1043
63324	1043
75352	1043
78772	1043
43545	1044
46256	1044
46980	1044
49020	1044
49667	1044
49694	1044
50331	1044
54474	1044
59636	1044
63326	1044
70818	1044
120735	1044
121008	1044
121695	1044
122078	1044
122504	1044
123057	1044
126194	1044
126838	1044
128918	1044
130658	1044
132995	1044
133371	1044
133535	1044
137437	1044
141154	1044
141156	1044
142158	1044
145562	1044
146579	1044
146582	1044
165439	1044
168150	1044
168828	1044
168959	1044
168964	1044
169508	1044
173705	1044
181039	1044
185789	1044
194598	1044
196715	1044
200764	1044
206137	1044
208170	1044
208183	1044
208193	1044
210217	1044
210218	1044
80349	1044
81705	1044
84428	1044
87153	1044
90366	1044
106724	1044
107085	1044
108422	1044
111634	1044
111807	1044
111847	1044
117993	1044
119102	1044
119789	1044
85103	1045
89691	1045
91732	1045
92408	1045
96673	1045
100588	1045
101271	1045
104681	1045
107749	1045
107765	1045
108438	1045
112169	1045
114524	1045
115886	1045
118976	1045
119962	1045
120061	1045
120720	1045
131899	1045
133000	1045
134716	1045
135397	1045
136761	1045
137368	1045
137377	1045
138741	1045
139118	1045
140788	1045
140812	1045
142842	1045
144215	1045
144398	1045
144877	1045
149828	1045
151331	1045
152690	1045
154044	1045
158795	1045
44233	1045
44921	1045
45581	1045
47639	1045
48293	1045
54165	1045
55537	1045
58271	1045
58480	1045
69205	1045
70816	1045
76947	1045
78981	1045
162865	1045
167606	1045
178325	1045
200091	1045
200766	1045
202116	1045
205490	1045
208169	1045
169507	1046
178323	1046
182506	1046
198058	1046
202117	1046
205498	1046
211570	1046
123183	1046
124415	1046
125094	1046
126065	1046
130562	1046
131497	1046
134042	1046
134640	1046
137430	1046
138055	1046
138292	1046
141477	1046
141516	1046
141832	1046
142862	1046
143038	1046
143719	1046
144200	1046
147791	1046
150507	1046
153902	1046
156753	1046
157431	1046
160827	1046
102636	1046
107762	1046
108085	1046
110497	1046
114584	1046
115274	1046
115948	1046
115949	1046
116932	1046
118018	1046
118671	1046
118693	1046
119365	1046
42183	1046
45587	1046
46929	1046
46933	1046
47653	1046
49645	1046
50324	1046
51070	1046
53791	1046
54853	1046
59240	1046
60601	1046
63746	1046
72855	1046
79665	1046
42870	1047
43559	1047
44889	1047
45570	1047
46252	1047
48289	1047
48965	1047
51067	1047
52803	1047
54856	1047
55832	1047
59242	1047
62376	1047
63325	1047
64689	1047
79453	1047
122084	1047
126584	1047
128104	1047
135035	1047
136691	1047
139798	1047
140102	1047
140783	1047
140791	1047
142185	1047
142839	1047
143189	1047
144886	1047
144892	1047
145904	1047
151864	1047
156082	1047
158113	1047
164899	1047
172352	1047
178445	1047
181040	1047
185108	1047
186464	1047
189854	1047
202062	1047
202067	1047
205496	1047
210890	1047
82392	1047
84907	1047
84916	1047
89005	1047
91051	1047
99912	1047
100753	1047
102791	1047
106377	1047
106873	1047
108231	1047
110803	1047
112313	1047
114523	1047
117918	1047
118691	1047
120034	1047
120041	1047
85598	1048
89000	1048
89011	1048
102113	1048
104679	1048
107597	1048
107751	1048
109127	1048
110471	1048
112167	1048
115881	1048
115979	1048
116662	1048
118425	1048
120033	1048
121403	1048
122101	1048
126066	1048
128501	1048
129861	1048
132578	1048
133367	1048
136081	1048
142147	1048
143517	1048
147266	1048
156618	1048
157973	1048
44214	1048
44913	1048
45610	1048
47611	1048
53041	1048
58270	1048
59239	1048
59921	1048
70572	1048
175739	1048
179681	1048
185788	1048
186461	1048
193923	1048
195963	1048
196711	1048
200706	1048
202795	1048
209536	1048
209542	1048
209543	1048
163406	1049
170992	1049
180359	1049
186563	1049
187819	1049
204149	1049
208868	1049
209526	1049
120636	1049
121307	1049
121409	1049
125776	1049
126874	1049
129461	1049
130819	1049
134641	1049
136753	1049
140811	1049
143535	1049
144214	1049
145223	1049
149977	1049
160829	1049
81027	1049
81495	1049
90371	1049
103319	1049
103999	1049
107072	1049
108764	1049
110453	1049
114212	1049
116385	1049
116386	1049
116387	1049
116566	1049
118692	1049
41504	1049
41508	1049
46266	1049
47644	1049
48287	1049
48330	1049
55151	1049
55833	1049
65789	1049
74902	1049
76265	1049
76266	1049
77620	1049
42876	1050
45568	1050
48969	1050
54168	1050
54847	1050
54850	1050
57201	1050
58950	1050
62650	1050
71497	1050
74225	1050
78771	1050
78982	1050
120740	1050
121314	1050
121406	1050
123468	1050
124824	1050
125388	1050
127263	1050
127556	1050
133677	1050
134643	1050
135398	1050
135716	1050
136690	1050
137375	1050
138057	1050
138439	1050
140782	1050
141007	1050
141157	1050
142146	1050
142838	1050
142856	1050
143191	1050
144890	1050
156760	1050
157977	1050
159475	1050
167469	1050
169503	1050
193244	1050
193329	1050
194006	1050
195280	1050
200025	1050
200092	1050
208201	1050
210203	1050
80137	1050
86467	1050
87150	1050
107743	1050
109113	1050
111182	1050
112543	1050
113527	1050
115029	1050
116563	1050
117756	1050
119955	1050
120039	1050
82183	1051
91053	1051
94458	1051
102111	1051
102633	1051
108087	1051
111858	1051
112489	1051
113898	1051
115196	1051
118017	1051
118678	1051
118695	1051
119383	1051
119651	1051
126456	1051
129603	1051
130657	1051
130660	1051
131898	1051
133680	1051
139444	1051
141461	1051
141468	1051
141475	1051
142504	1051
144884	1051
144891	1051
154042	1051
44904	1051
45578	1051
46930	1051
47647	1051
50385	1051
51060	1051
52117	1051
52426	1051
55539	1051
58546	1051
63330	1051
65373	1051
66470	1051
70569	1051
73988	1051
162857	1051
178447	1051
181038	1051
189857	1051
190623	1051
196036	1051
197311	1051
197994	1051
198738	1051
198740	1051
211575	1051
170184	1052
175730	1052
196034	1052
196635	1052
196637	1052
198059	1052
202063	1052
204100	1052
206812	1052
208197	1052
208872	1052
212245	1052
124030	1052
125389	1052
127136	1052
130659	1052
133965	1052
135717	1052
138054	1052
139113	1052
139427	1052
142168	1052
142511	1052
143040	1052
144544	1052
148471	1052
149154	1052
151186	1052
156756	1052
160825	1052
87637	1052
101268	1052
106400	1052
107078	1052
113894	1052
115287	1052
116396	1052
118420	1052
45574	1052
45583	1052
46261	1052
48966	1052
49017	1052
59241	1052
64011	1052
66476	1052
73536	1052
42192	1053
46964	1053
46968	1053
47610	1053
49648	1053
51687	1053
52422	1053
52425	1053
56900	1053
68097	1053
79667	1053
122758	1053
123732	1053
124155	1053
126582	1053
128909	1053
130275	1053
131340	1053
132996	1053
134218	1053
135327	1053
136934	1053
137614	1053
137755	1053
137758	1053
140327	1053
142848	1053
145236	1053
152544	1053
163401	1053
169643	1053
173704	1053
179123	1053
182501	1053
194681	1053
203422	1053
208172	1053
84228	1053
86275	1053
86279	1053
99230	1053
101276	1053
105514	1053
107055	1053
107402	1053
107403	1053
108910	1053
109099	1053
109809	1053
110499	1053
114590	1053
116564	1053
116567	1053
116640	1053
117233	1053
81708	1054
82390	1054
87147	1054
92594	1054
94631	1054
96678	1054
97179	1054
100751	1054
101273	1054
105711	1054
106402	1054
106874	1054
107079	1054
108433	1054
109775	1054
109784	1054
110468	1054
115278	1054
115293	1054
115295	1054
115952	1054
115962	1054
117322	1054
122766	1054
126455	1054
128237	1054
132696	1054
136078	1054
138973	1054
142166	1054
146245	1054
148473	1054
155939	1054
45576	1054
45612	1054
46965	1054
51682	1054
59631	1054
74222	1054
76036	1054
166251	1054
166254	1054
168961	1054
179798	1054
194680	1054
195285	1054
204097	1054
204820	1054
207492	1054
209537	1054
210220	1054
172898	1055
181717	1055
183858	1055
185211	1055
185213	1055
195964	1055
200087	1055
200769	1055
204825	1055
208864	1055
208865	1055
210210	1055
120717	1055
121993	1055
122113	1055
122783	1055
125771	1055
125901	1055
126454	1055
127562	1055
131627	1055
134642	1055
135340	1055
140324	1055
151865	1055
154041	1055
158114	1055
161506	1055
85592	1055
87829	1055
97862	1055
103672	1055
106044	1055
106392	1055
107404	1055
107753	1055
108768	1055
110807	1055
111811	1055
115877	1055
119352	1055
119364	1055
44923	1055
46966	1055
48329	1055
57877	1055
61002	1055
61286	1055
70570	1055
74220	1055
78768	1055
46969	1056
49643	1056
49702	1056
58560	1056
60599	1056
66054	1056
68774	1056
70140	1056
120719	1056
122105	1056
122788	1056
125773	1056
126193	1056
127525	1056
129463	1056
129863	1056
131338	1056
135402	1056
136698	1056
136760	1056
139469	1056
141504	1056
142835	1056
143508	1056
144547	1056
158794	1056
160831	1056
165572	1056
166114	1056
166934	1056
169645	1056
170320	1056
175610	1056
181151	1056
190624	1056
196712	1056
199414	1056
200702	1056
203419	1056
210882	1056
80348	1056
80812	1056
81026	1056
90552	1056
96499	1056
96507	1056
103312	1056
103322	1056
109819	1056
110489	1056
113217	1056
113231	1056
115028	1056
90368	1057
98032	1057
102116	1057
104351	1057
106408	1057
107750	1057
107759	1057
108429	1057
109786	1057
113219	1057
113853	1057
114579	1057
115571	1057
116561	1057
116649	1057
119353	1057
121427	1057
122372	1057
125775	1057
127255	1057
131641	1057
132176	1057
132693	1057
138052	1057
138795	1057
139794	1057
140093	1057
140826	1057
143521	1057
145225	1057
149829	1057
152686	1057
160686	1057
40828	1057
43529	1057
46254	1057
46962	1057
48967	1057
64417	1057
65103	1057
70568	1057
77623	1057
78086	1057
162861	1057
182392	1057
183859	1057
184540	1057
185214	1057
185218	1057
187920	1057
189176	1057
189271	1057
194599	1057
203467	1057
204826	1057
208859	1057
212241	1057
163399	1058
164073	1058
164896	1058
166935	1058
179126	1058
181831	1058
184428	1058
191977	1058
193921	1058
198060	1058
